artist,artist_playcount,artist_listeners,mbid,rank_global_artist
Jamiroquai,104312971,2879280,f4857fb9-e255-4dc6-bd01-e4ca7cc68544,321
Eyedress,74729962,2195002,0b619a94-481c-40ac-abae-85f33f2b1588,322
Electric Light Orchestra,76817209,2969633,0c502791-4ee9-4c5f-9696-0602b721ff3b,323
Massive Attack,187214661,3849859,10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8,324
Creedence Clearwater Revival,121827422,4069357,109958eb-a335-4c5e-907e-597ff4c6af46,325
Title Fight,97487829,1186407,1154d345-8061-4d04-a52a-6214288523ac,326
VACATIONS,69065223,1881685,23aa72e4-5865-4f69-a8af-8064229b401a,327
Metric,111564069,2837230,4449ccf6-c948-4d33-aa97-b6ad98ce4b5b,328
Avenged Sevenfold,231957440,2858224,24e1b53c-3085-4581-8472-0b0088d2508c,329
Rauw Alejandro,90409446,1096411,197b70c7-8910-4030-ad03-632d82aa40e3,330
Clean Bandit,50614618,2547621,dacc2d64-7e59-42a8-87a9-10c53919aff2,331
Blondie,74133174,3417845,4d2956d1-a3f7-44bb-9a41-67563e1a0c94,332
Marshmello,68053508,2556690,301b45a4-b8b9-410e-8344-4b4eaf96691a,333
Stevie Wonder,111415015,3937398,1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e,334
Yena,22134394,444803,28387ab9-0a6c-4de9-8ebc-852288e3466e,335
Franz Ferdinand,179901873,4855192,aa7a2827-f74b-473c-bd79-03d065835cf7,336
The Clash,152965412,4131849,8f92558c-2baa-4758-8c38-615519e9deda,337
Sam Smith,112634054,3068258,5a85c140-dcf9-4dd2-b2c8-aff0471549f3,338
Her's,46339469,1463070,,339
Foster the People,118591208,3711769,e0e1a584-dd0a-4bd1-88d1-c4c62895039d,340
Migos,71574404,1864401,0221734a-35a8-40f7-b5c5-2f61a200bc7c,341
Tyla,50616306,1463006,2bf761c6-4bcf-4cfc-a388-8fcb2eea8cc8,342
Lord Huron,72719676,2290381,51c76d97-0635-433c-b26d-66beb81657f8,343
fakemink,59007728,454911,968847c6-2150-419d-b14b-68c672dcde99,344
Destroy Lonely,190152974,895970,987d3d86-0d7a-4292-ae96-a8d59e456436,345
Sia,162728417,4382628,2f548675-008d-4332-876c-108b0c7ab9c5,346
Joey Bada$$,114117667,1745981,9757ae7d-44b1-4d63-81ce-b463fe27b9ae,347
Steely Dan,73438754,1765381,e01c3376-15fa-40d7-b747-5f219bdefdd7,348
YoungBoy Never Broke Again,173162942,1135006,127d8614-0876-4408-886c-6f110b047a78,349
Rae Sremmurd,46037088,1894373,c78c3026-426b-4580-ab23-08490bb8b515,350
Natasha Bedingfield,43411382,2989901,8b477559-946e-4ef2-9fe1-446cff8fdd79,351
Artemas,53479552,1597626,0211be88-dc0f-4002-a1de-4001bb359d51,352
Snoop Dogg,81979948,4344136,f90e8b26-9e52-4669-a5c9-e28529c47894,353
Bon Jovi,124420966,4233250,5dcdb5eb-cb72-4e6e-9e63-b7bace604965,354
Lil Nas X,115435862,2642574,0b30341b-b59d-4979-8130-b66c0e475321,355
The Beach Boys,163278952,4108207,ebfc1398-8d96-47e3-82c3-f782abcdb13d,356
Labi Siffre,16586192,1005527,6838ca8e-da88-436c-a0fd-6d3a7e832f1f,357
Carly Rae Jepsen,155214906,3002071,09887aa7-226e-4ecc-9a0c-02d2ae5777e1,358
Sleeping With Sirens,75525059,1181743,3267d5a3-c72c-4c3b-bafe-ec8a569c0b74,359
Dean Blunt,70679126,933035,a279f977-9f70-4e06-b86c-0a438810eefb,360
Rex Orange County,124470751,2039297,883cbf1f-dcaa-4d17-b9ed-394e1fdabc87,361
Zach Bryan,133680725,1191953,51e90731-08c0-4f60-89b6-5b78e5844de8,362
Alex Warren,28077926,951723,609a2ea3-f446-4e31-8eef-9f7591afb55a,363
Major Lazer,69036879,2958676,75be165a-ad83-4d12-bd28-f589a15c479f,364
Exo,166894830,1051256,6ab10aaf-8812-41eb-b59f-f07b42468f22,365
P!nk,122943351,3752403,f4d5cc07-3bc9-4836-9b15-88a08359bc63,366
Rammstein,319140539,3105145,b2d122f9-eadb-4930-a196-8f221eeb0c66,367
Måneskin,101036726,1859270,3862342a-43c4-4cdb-8250-bfdbfb5e1419,368
Current Joys,66416455,1739967,680a0350-cee3-49d4-a85d-7c9f4657fb97,369
Gucci Mane,66492409,2749448,36494952-f434-45d8-a958-8b4acdbcf8a8,370
Swedish House Mafia,53802324,2702986,99075985-0d80-4692-a15e-b16f78831792,371
Phantogram,48225453,1939764,dfe78af2-779e-4137-826a-3073a16e3278,372
Geese,37131869,533835,16a8a6cc-57d9-4a13-9fb9-c87e359c5abe,373
KAYTRANADA,75329374,1559421,e56aee57-d90e-40cf-a70d-beb70f6f3c69,374
"Earth, Wind & Fire",48825553,2935915,535afeda-2538-435d-9dd1-5e10be586774,375
ROLE MODEL,53175018,1036402,4c76d2ab-cc32-47b9-8bfe-d382bed617f6,376
Summer Walker,108245318,1723691,9167f739-da47-4495-9d63-9c13b40114ac,377
No Doubt,84120454,3581279,fbd2a255-1d57-4d31-ac11-65b671c19958,378
The Script,75605157,2971367,4c98aa1b-34eb-4336-987f-5e50aa059c00,379
Yung Lean,161660382,1310952,44923a7d-f59e-46f2-8bc7-9f49b7ed0a00,380
Jordana,28159394,1272251,6fb92cac-6739-48dc-87b6-8ad634fc5740,381
Bob Marley & The Wailers,125716845,3469472,c296e10c-110a-4103-9e77-47bfebb7fb2e,382
New Order,117624741,3158131,f1106b17-dcbb-45f6-b938-199ccfab50cc,383
Daddy Yankee,51236483,2226888,2f522f5c-111c-4ce8-8bd0-d82e97c227ad,384
Alicia Keys,101770886,4189401,8ef1df30-ae4f-4dbd-9351-1a32b208a01e,385
The Living Tombstone,52431904,1308215,3f6ee55e-d523-4dd8-a027-7a6af9909ae1,386
BROCKHAMPTON,193877589,1668140,3ac96b4c-4f42-48c8-b793-84dbf54d7ac6,387
Ne-Yo,63852731,3338038,,388
JPEGMAFIA,229062851,1221587,c42e60f4-4520-4954-b6e4-82bbdf532c11,389
Sam Fender,46099952,819008,3478a5d1-bd96-4584-aa54-4d6e0a329658,390
Car Seat Headrest,170388270,1366455,0fabbc1d-8d94-4a61-bd1d-1099ad1e4559,391
Anitta,155242708,1202198,d606b860-cc03-4959-a3fd-3a24bccf2560,392
Rosé,104201245,1664580,,393
Surf Curse,45722165,2003832,89ea85c2-c90a-46ea-93db-9bed95d5c8f8,394
Mindless Self Indulgence,133833614,1522106,44f42386-a733-4b51-8298-fe5c807d03aa,395
Nas,139881919,3364210,cfbc0924-0035-4d6c-8197-f024653af823,396
G-Eazy,55727549,2061725,,397
Lily Allen,130439248,3750075,6e0c7c0e-cba5-4c2c-a652-38f71ef5785d,398
Pantera,132583638,2608076,541f16f5-ad7a-428e-af89-9fa1b16d3c9c,399
Jason Derulo,60426170,3103684,6de0f914-3e60-4418-be3b-42e0feb6eb4d,400
George Harrison,69830386,2458364,42a8f507-8412-4611-854f-926571049fa0,401
Bon Iver,237619891,3547462,437a0e49-c6ae-42f6-a6c1-84f25ed366bc,402
Thee Sacred Souls,28964145,1183494,32b87bbc-2363-457a-97b4-3103a569f3a7,403
KiiiKiii,9461663,257701,bdbc7927-6ff5-4a64-a2dd-9756323008e1,404
Mark Ronson,50510021,3077871,c3c82bdc-d9e7-4836-9746-c24ead47ca19,405
Kelly Clarkson,131829533,4495080,d339efbb-77b9-4147-ba9e-59f2f24550b2,406
Jhené Aiko,70345938,1379427,ceb3f5b7-9f1a-430f-afbe-976fdcf30482,407
Omar Apollo,64392919,1478146,0b966a38-5ad9-43c1-b86b-c07079523165,408
Lauv,77609491,1760291,c0ef2ba5-a7b7-40ea-bd27-30acccfcac11,409
The Pussycat Dolls,53868853,3260049,1fda852b-92e9-4562-82fa-c52820a77b23,410
JID,104802423,1380452,d616b606-cf6a-4b6e-ab0f-e253b8db6610,411
NMIXX,84575751,738274,2d623e82-73e2-4179-9c44-e963980f2d58,412
Givēon,26340996,709398,,413
The Doors,228118683,4715615,9efff43b-3b29-4082-824e-bc82f646f93d,414
Chevelle,60193326,1825580,8456e9f7-debf-4579-a86c-33a325a35d2d,415
Selena Gomez & the Scene,55265075,2492567,37d0a847-32d3-480f-bd1e-101f50a3d332,416
Ty Dolla $ign,30039316,1667006,7bd66c18-cb33-49aa-9279-140acedbdb49,417
Earl Sweatshirt,152204506,1571230,8b22acd6-20e6-4463-a75c-c14b5cfdb666,418
Tool,228449781,2606504,66fc5bf8-daa4-4241-b378-9bc9077939d2,419
Skrillex,108199677,2964016,ae002c5d-aac6-490b-a39a-30aa9e2edf2b,420
Rage Against the Machine,162413128,4236928,3798b104-01cb-484c-a3b0-56adc6399b80,421
R.E.M.,155461128,4353324,ea4dfa26-f633-4da6-a52a-f49ea4897b58,422
Bad Omens,86523937,787527,8834d8b5-72a4-4a6e-9d35-3a041b8579fa,423
Kylie Minogue,174567813,3527438,2fddb92d-24b2-46a5-bf28-3aed46f4684c,424
Lit,13557084,1331015,5ccb9a53-092d-4806-b337-470a582893d7,425
DJ Khaled,60989762,2851333,081a2d60-9791-4e05-a075-f1890355eeee,426
Milky,2423117,309412,f858fe79-9e1b-48af-ba97-4c07e94e37cd,427
Toby Fox,156189251,1197795,1c26f82c-b35d-4c8e-a1f4-9c20747495c9,428
Jane Remover,54938708,518409,f4b6e451-5dce-4842-a555-f793892299b3,429
Bella Kay,5179758,243775,,430
Audioslave,94791023,3299115,020bfbb4-05c3-4c86-b372-17825c262094,431
Lykke Li,97486595,3132053,cc7d4686-ea02-45fd-956e-94c1a322558c,432
Freddie Gibbs,109192511,1288923,21645c31-fe1c-45a4-955c-3e172b12c3f9,433
ITZY,136294082,996058,bce172fc-51bb-43f7-9a25-b406a0a581d5,434
Sienna Spiro,5798225,387720,,435
All Time Low,144993269,2561936,62162215-b023-4f0e-84bd-1e9412d5b32c,436
boygenius,99935251,1143807,3ceeddbd-fba5-4bdb-99f7-2d028ed5afda,437
Bruce Springsteen,149907043,3562263,70248960-cb53-4ea4-943a-edb18f7d336f,438
Toto,55471587,3071192,aab5c954-cabe-432e-899e-1c4f99757327,439
B.o.B,46743778,3180367,94c338ff-1985-4429-9dc8-997b61bb5932,440
JVKE,46128281,1597128,f29e031f-c6b6-4d52-8edd-dc8e14378e74,441
Jungle,53687035,1620082,3dd6a140-4526-4792-94dd-ba271e6ed041,442
Elvis Presley,150939222,4478008,01809552-4f87-45b0-afff-2c6f0730a3be,443
ATEEZ,214133131,800485,cf0dbc16-4e24-4957-b5b4-955c8978f690,444
t.A.T.u.,49248071,2232504,7c20f558-d664-42bd-b6f1-81acf9dbb72d,445
Cafuné,32935376,1472701,91faf71d-89f3-4bd6-8a54-3701a0dd753f,446
Odetari,64866474,1123951,2d8be86e-dccf-481a-a01c-faf9e48edd6d,447
Leon Thomas,21980753,896387,46f70f03-d259-4314-b926-2db36c28d86f,448
KAROL G,74128823,1423241,de22adae-f8ac-414f-b653-b0162611bd60,449
Ghost,157148876,1630271,2bcf2e02-5bc3-4c76-bf76-41126cb11444,450
Akon,61339035,3717525,1138a764-2212-4d0a-b02d-0dc14df91e08,451
PEDRO SAMPAIO,30578649,564101,796bc8a9-efd1-43e8-bacf-5eba68835928,452
Falling in Reverse,69048307,1361667,e56ab1ae-1cfa-4d0e-b33b-af31bff677c7,453
OsamaSon,114106052,438130,35214d53-009b-45d9-8a00-6664325b9e2a,454
Paul McCartney,86092730,3265778,ba550d0e-adac-4864-b88b-407cab5e76af,455
Creed,57450027,2437418,4b1a830b-0a1f-42e5-b8d5-1d6743912e99,456
Wiz Khalifa,88474274,3876127,f5dfa020-ad69-41cd-b3d4-fd7af0414e94,457
Wet Leg,27640580,906149,90744b3e-363a-458e-8da1-e3e392a489c4,458
Sleep Token,155934263,836029,775ad383-ac2d-479a-af9d-b561442cb749,459
Aerosmith,130721791,4707162,3d2b98e5-556f-4451-a3ff-c50ea18d57cb,460
Mike Posner,33442060,2518295,5b64e344-b2fb-47bd-bd7b-4c793b17d472,461
Jennifer Lopez,72225305,3765799,f0602f55-1770-483d-89bd-4bae0d0ac086,462
HIM,100002356,1688772,4cc51547-88ae-49a2-bf7e-0ef65ee7a94c,463
3OH!3,54958312,1891811,125948ec-7f91-4d1a-8b83-accbf50fae3d,464
nettspend,78603665,452277,,465
Stone Temple Pilots,73265098,2486474,8c32bb01-58a3-453b-8050-8c0620edb0e5,466
Crowded House,31392672,1985519,9854d99f-d954-4c0f-9ae5-58a0cdd885f5,467
John Lennon,85369671,4055276,4d5447d7-c61c-4120-ba1b-d7f471d385b9,468
Labrinth,74099022,2527237,dc99e6fd-c710-4f79-b74b-127b4d0b7849,469
Joy Division,182916628,3369004,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,470
The White Stripes,198207229,4834005,11ae9fbb-f3d7-4a47-936f-4c0a04d3b3b5,471
Cults,54999353,2453325,4c671d5a-7027-4398-8055-03e61d1a3967,472
Christina Aguilera,207199429,4454292,b202beb7-99bd-47e7-8b72-195c8d72ebdd,473
Portishead,141676154,3294600,8f6bd1e4-fbe1-4f50-aa9b-94c450ec0f11,474
i-dle,17148567,493545,,475
Chris Rainbow,2101648,202538,8557005a-6846-4820-930a-610e6b65d4df,476
Matt Maltese,68067892,1727048,b27d089c-6b08-4067-9293-406cebde0374,477
Offset,45676737,1460912,c0c401e0-eb84-4266-9ccb-9160988e7a8e,478
The Lumineers,91317820,2566747,bfcb6630-9b31-4e63-b11f-7b0363be72b5,479
ScHoolboy Q,79955090,1978807,bce6d667-cde8-485e-b078-c0a05adea36d,480
Robyn,65620371,1960278,5a8e07d5-d932-4484-a7f7-e700793a9c94,481
Air,136541945,3201593,14b22b4b-06d5-4b82-8284-29d29b58945f,482
Hole,71987703,2099084,1dcc8968-f2cd-441c-beda-6270f70f2863,483
Solange,64283475,1603626,410e7fd3-b865-4fa0-bb18-1b7fd53382ca,484
Ozzy Osbourne,95088311,3106722,8aa5b65a-5b3c-4029-92bf-47a544356934,485
DaBaby,54780324,1486654,87ae83df-6173-40cc-a0f2-bad543faa6aa,486
Seventeen,287412982,938404,61741918-09b4-453c-adc0-d4ad9b5c4b44,487
CORTIS,20034862,427558,b1dd1370-cdb8-4aae-9aaf-9147df315cc2,488
Third Eye Blind,53278516,2085136,92a42e82-b36f-4308-82c1-68bad2e03c89,489
M83,139807652,3512928,6d7b7cd4-254b-4c25-83f6-dd20f98ceacd,490
BigXthaPlug,32742702,943637,d25f6294-686a-4569-b1b9-fe64bfef2519,491
Pharrell Williams,48197163,2719615,149f91ef-1287-46da-9a8e-87fee02f1471,492
Cavetown,87405436,1625893,7999a8a1-6cbd-4453-8dd4-ebd03a10e44f,493
Azealia Banks,81167851,1714588,0c3505e7-d884-43cf-9028-d318607190a4,494
Lenny Kravitz,53888119,2979201,0ef3f425-9bd2-4216-9dd2-219d2fe90f1f,495
Central Cee,57947312,1305593,b0337af1-8d93-4671-b6c9-ba306bf942bf,496
Neil Young,111535323,2712473,75167b8b-44e4-407b-9d35-effe87b223cf,497
Chris Isaak,32351420,2039170,479497d4-e7c2-4e78-972e-56e78fac3995,498
Wolf Alice,58114183,1266754,3547f34a-db02-4ab7-b4a0-380e1ef951a9,499
Keane,117046003,4017688,c7020c6d-cae9-4db3-92a7-e5c561cbad50,500
Vance Joy,49749357,2425282,df36f6db-5987-46ed-9d02-0cf36ed4e060,501
Dr. Dre,89572018,3952929,5f6ab597-f57a-40da-be9e-adad48708203,502
Duster,118758185,1592565,879d43c6-13a8-42f6-b8df-a9b7d50aa9e2,503
Sonder,49003827,1051825,29e686ca-134e-46d5-8a5b-7193f618ff35,504
Reneé Rapp,81262515,991124,e4378b7a-6138-441a-aa34-50e11a562066,505
The Velvet Underground,130250109,3180476,94b0fb9d-a066-4823-b2ec-af1d324bcfcf,506
wifiskeleton,61514703,699666,,507
Hannah Montana,27067107,1126657,e25744d3-ec9f-4bbf-8760-7bd3370906ea,508
Don Omar,33981914,1803717,afbdfac9-2955-4404-ae22-c08bf1c1b51e,509
The Mamas & the Papas,41938383,2685394,ff294730-0315-440d-a543-54005779c15b,510
NLE Choppa,57661927,1473740,2873b450-13c6-4ca1-8ca3-646c25af3202,511
Incubus,170060902,3708183,e3e0abcd-7671-4482-a9d8-462f5acc9be5,512
LCD Soundsystem,96056054,2444433,2aaf7396-6ab8-40f3-9776-a41c42c8e26b,513
Benson Boone,45190224,1472984,62b914a7-d775-4bb4-bb5e-d46e7df115b5,514
Modern Baseball,81958390,923271,e3513b4f-2a13-45f5-8ead-e79b1af0bf68,515
George Michael,57267903,3216433,ccb8f30e-4d71-40c4-8b1d-846dafe73e2c,516
The Fray,97779415,3583666,2ddd167f-5b8a-4372-b350-6ad50493bac0,517
Ashnikko,63895593,1451963,6dee6b6f-aa72-424c-9c8c-0d31ba5ff673,518
wave to earth,87240052,835526,89e95aa3-bd49-4af3-9c87-0d88b2093bb0,519
C418,131723753,1419196,fac55e3c-d459-45ed-9f9f-f5078d3b3423,520
The Verve,60399069,3347217,d4d17620-fd97-4574-92a8-a2cb7e72ce42,521
U2,230054628,5023478,a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432,522
Pop Smoke,134167711,1564946,253c9ae7-850b-46be-8fbb-65e9fa621058,523
Lynyrd Skynyrd,63948472,3265153,c544ed4d-2390-4442-a83e-1ea2883b09c8,524
Morgan Wallen,89430920,973436,2077273e-eaa1-4f49-903c-f286ededecb9,525
TLC,33498586,2667588,99790314-885a-4975-8614-9c5bc890364d,526
Che,65917459,432181,e10ddbc5-dcae-4bbb-8a32-4c9a7228bfab,527
LNGSHOT,5830891,192443,,528
Sophie,48265481,1018121,8b4a0e08-3e96-4123-afaf-34163355b527,529
Lucy Bedroque,29539380,290764,bb7959ac-84cc-45c4-8138-d80ee5f2bd9a,530
Little Mix,113179181,1837555,38f59974-2f4d-4bfa-b2e3-d2696de1b675,531
Ice Cube,62163430,3193466,1d11e2a1-4531-4d61-a8c7-7b5c6a608fd2,532
Modest Mouse,202511229,3408934,a96ac800-bfcb-412a-8a63-0a98df600700,533
Waka Flocka Flame,20831508,1820043,59eda569-b380-4958-b98c-051d1667b3e1,534
Ado,79707575,686778,ca195d97-30d9-4870-8a52-7fd3c2e175c3,535
The Backseat Lovers,41884704,1064340,7b46472b-adda-4a9e-a6e7-824dedff9200,536
James Blake,90810793,1946903,8dc08b1f-e393-4f85-a5dd-300f7693a8b8,537
Tinashe,84351854,1602615,396a9525-0994-4542-b480-c4587feeb476,538
She Wants Revenge,51510948,1402521,f434ae2b-b203-490d-a8ac-aa9cd51c0e73,539
Sixpence None the Richer,31369905,2338999,c2c70ed6-5f10-445c-969f-2c16bc9a4c2e,540
Neon Trees,34982953,2077274,16243662-8538-4746-a0fb-0d15b5828b8e,541
Girls' Generation,69954760,922759,,542
Slayr,12026740,165601,,543
keshi,131014891,1102581,ee74db56-c264-4c23-9504-29e2d8078f36,544
FLO,32420709,574715,6ecae756-cfa6-4011-ae56-e8d9c4be447a,545
Niall Horan,71217520,1310898,55e6074f-ef78-4ec3-8fff-bd1b8cc8c14a,546
Ricky Montgomery,50460697,1325246,c1f1cf38-1fee-4106-871d-ac392a28b91a,547
Cameron Winter,18526493,360397,79c6b6f4-cb92-4f03-a1ef-82e7aa4eddbb,548
Sean Kingston,28470608,2749350,f7eb3be3-1065-4a53-94d4-e2d0c15c0b33,549
Breaking Benjamin,135019341,2872496,854a1807-025b-42a8-ba8c-2a39717f1d25,550
Nujabes,92805050,1179035,1595addf-f76b-450a-a097-af852ff35f27,551
Journey,63034047,3247120,abd506e1-6f2b-4d6f-b937-92c267f6f88b,552
Wonder Girls,35393341,943992,fcc7e9c8-3474-4221-b83a-27890982e0fa,553
Estelle,23354046,2229981,4c7a5854-6b75-4623-a684-6a3d785d9015,554
Mumford & Sons,138085926,2684882,c44e9c22-ef82-4a77-9bcd-af6c958446d6,555
Cassie,20987541,1734366,4a8ac23a-e27a-44db-814a-f8c31beb68e6,556
Feist,94252355,2692288,a670e05a-cea8-4b37-bce9-d82daf1a0fa4,557
M.I.A.,102586914,3350250,7cf0ea9d-86b9-4dad-ba9e-2355a64899ea,558
Phil Collins,65114974,3217721,401c3991-b76b-499d-8082-9f2df958ef78,559
Type O Negative,73905294,1313988,a63df8c3-28e4-41db-bac2-c6c6e8ff8f28,560
Superheaven,27321227,933068,16f7e748-59b4-4705-959c-9276be0ebf6a,561
Wisp,36436702,1047915,4159ac30-ecce-43a6-b200-b48801968e30,562
King Von,61138807,1000912,a542a08c-9434-4028-8da5-3120c4fdd3fb,563
Gym Class Heroes,45366943,2779472,f4d4b515-0b74-423f-a161-db184330c37c,564
Nessa Barrett,51467848,1094815,da0c8f4f-f4f4-4e91-86ca-e31108bb5706,565
Aurora,88922763,1802410,8487d398-f064-4107-a6aa-1da3e7c45315,566
Destiny's Child,58740525,3373807,,567
Kenshi Yonezu,34074436,838019,,568
Train,57879985,3367488,bfd5aec5-62a2-4560-a316-7c46c17babda,569
Fergie,51509050,3445710,4f9675d2-f6d5-486c-9b26-33dcca998500,570
Sky Ferreira,49587731,1403050,05f3353e-e2d9-4344-a3c9-8009dd8e0427,571
Lola Young,26602601,1167112,43b896c5-5652-4b04-bde1-2e4224bc99b3,572
Ninajirachi,14892377,359862,6897b46a-9236-4480-9ed7-300f6b85d62f,573
Joey Valence & Brae,29031904,980943,93a4d03b-4f0e-42da-ae0b-a62876e46071,574
A Tribe Called Quest,110523312,2459733,9689aa5a-4471-4fb4-9721-07cecda0fa9f,575
Rob Zombie,68515082,2289536,c995a379-60b9-404b-bd97-a7e2de0751d3,576
Caroline Polachek,94822718,1088226,d8f43dc5-4613-48ac-8c23-a62b82f8c67a,577
NandaTsunami,8145015,196310,a79eaa67-a865-406c-b98d-f4512ad198f2,578
French Montana,29494474,1959944,45dc5f07-6609-4760-a933-8c9e0f858d05,579
Stromae,60167014,2009955,ab2528d9-719f-4261-8098-21849222a0f2,580
Icona Pop,27759731,2120006,c5f259d0-abd8-418e-81ee-3965fd4e4e9a,581
Tiësto,68835501,2739698,aabb1d9f-be12-45b3-a84d-a1fc3e8181fd,582
Whitney Houston,62438853,3218369,0307edfc-437c-4b48-8700-80680e66a228,583
Papa Roach,127078220,3679430,c5eb9407-caeb-4303-b383-6929aa94021c,584
Flyleaf,66157803,1934552,9011971a-df29-4b57-8889-2e5e9a645cbe,585
Montell Fish,44429240,1345544,20634ec0-4bdb-47dc-9bf4-07ed76f8154a,586
Pavement,101228482,2159067,36bfa85f-737b-41db-a8fc-b8825850ffc3,587
Yeah Yeah Yeahs,134704113,4010293,584c04d2-4acc-491b-8a0a-e63133f4bfc4,588
Japanese Breakfast,62811301,1237703,8c529495-91f5-4e2f-b71b-adcb66878d04,589
xaviersobased,48439427,315288,155cfd40-dcde-471e-acc0-32179916165c,590
Salvia Palth,58192634,1623371,,591
Masayoshi Takanaka,24430540,664184,,592
Roar,40273026,1521555,152e8c18-d65a-4ac5-af97-43a2191d2f64,593
blackbear,69786878,1766632,e07d9474-00ea-4460-ac27-88b46b3d976e,594
Hayley Williams,52155266,794322,b4b5b5a7-feff-47d0-9458-83d0d135a692,595
Bill Withers,40578806,2698887,fd1a2d9d-9bb6-44de-83a3-41560658aba9,596
Johnny Cash,170776762,4099646,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,597
Jeremih,31972909,2200759,1c009a08-74d1-4682-bc56-8bfbe9e66b62,598
Flo Milli,35099136,1283925,21dab5d7-3bda-4f72-a054-6379729dcb62,599
mgk,38173148,1018963,f6af669a-56ea-448a-a044-de76181ada33,600
Skillet,83359346,2211276,16a43d5e-c52d-4eaa-9c3b-00b2c1d8e816,601
Ms. Lauryn Hill,38360784,1402778,,602
Isaiah Rashad,80005018,1273509,37547347-ea75-45fa-9766-ff36b44d8147,603
Le Tigre,32280294,1857160,2d67239c-aa40-4ad5-a807-9052b66857a6,604
Nelly,41989492,3441485,811900b2-68fc-4d41-8bad-69b7a1f4d628,605
Neutral Milk Hotel,118065413,2237461,a506f761-2c22-4b2f-8a94-bd748c2c8f75,606
Kiss,89167046,3197615,19717f86-c8eb-4d81-980d-629d6ab4a4f3,607
Westside Gunn,84873466,1049876,9f42ba3d-3cfc-499c-ba16-7226f56b622f,608
alt-J,118861851,2353298,,609
Scorpions,87974051,2827270,c3cceeed-3332-4cf0-8c4c-bbde425147b6,610
Pet Shop Boys,69315220,2340278,be540c02-7898-4b79-9acc-c8122c7d9e83,611
Sum 41,155540754,3415647,f2eef649-a6d5-4114-afba-e50ab26254d2,612
Thirty Seconds to Mars,43335769,1551244,d8354b38-e942-4c89-ba93-29323432abc3,613
Jimmy Eat World,117253974,3354749,bbc5b66b-d037-4f26-aecf-0b129e7f876a,614
"Black Country, New Road",68901661,785581,e9403d9c-329b-4108-a26f-564159d441d9,615
Tainy,37222263,797836,7e92584c-ca97-48bf-8a12-0327db0f6ac8,616
Erykah Badu,66916072,2051625,321531fc-db73-4ffa-a959-61a61a2908c1,617
Alan Walker,47544338,1773329,71d524e4-2ae2-4a3e-baa0-0c021925db7a,618
Iron Maiden,266385340,3194717,ca891d65-d9b0-4258-89f7-e6ba29d83767,619
Diplo,36175406,2086775,a56bd8f9-8ef8-4d63-89a4-794ed1360dd2,620
Arcane,34269802,806421,36d71b64-bcb2-4f3a-8fbd-215815234fdb,621
3 Doors Down,89991454,3559211,2386cd66-e923-4e8e-bf14-2eebe2e9b973,622
Eve,51498170,1783151,1ac10f5e-2079-4435-b78f-dda6ecdeba15,623
Weyes Blood,61255291,1125148,469d6414-1f06-43de-80d5-17762d4a356a,624
Death Grips,159529973,1194288,f9133036-ab3d-4e97-bd11-7a2c98ad148a,625
The Rare Occasions,19664132,1190363,37177491-dc86-4536-8ac2-51887ccfa0bb,626
NCT 127,138832612,799828,9d17d14a-e81c-410e-a90b-b02b0a9de6f8,627
Jessie J,59795912,3061568,d24fb461-dee8-41fc-bb15-2f13bb2644a6,628
Jimi Hendrix,139402769,4045030,06fb1c8b-566e-4cb2-985b-b467c90781d4,629
Pinegrove,53833154,1320573,871fe26f-544d-4275-a5dd-af5442d15b92,630
Turnstile,58578539,906063,351bee54-3ee7-449d-b68e-c94da6798b97,631
benny blanco,41038430,1448703,05aab861-e2fc-492c-8549-c6a1b6cfefa0,632
YE,8658554,496474,3ce1ccc4-ffe5-42f1-b0db-074abb4e6e69,633
John Mayer,202390548,3749923,144ef525-85e9-40c3-8335-02c32d0861f3,634
N.E.R.D,25125686,1061978,,635
alex_g_offline,27675720,864278,,636
Soulja Boy,25409988,2491938,29eead4d-3793-4625-8727-c03edbb38b8b,637
Beach Bunny,43781250,1544103,bdb2e504-7372-4f5b-a6c7-d578021c53b5,638
Polo G,105073136,1206373,7e1e5648-1d6a-4248-975a-98603e781848,639
a-ha,58712726,3386186,,640
Madvillain,113407054,1897083,4e024037-14b7-4aea-99ad-c6ace63b9620,641
Poppy,73400108,1121235,076ee9fe-dd9a-4ddc-8f8d-24409ac6805d,642
Dazey and the Scouts,17843748,627591,a7fd3cbf-15cc-4a8a-b59f-587b5784feb2,643
Jorge Ben Jor,45205108,849994,19499124-36d4-4ccc-b28d-04dde3d2076f,644
Buckshot,12761564,357563,7e1216c3-4ccc-48c7-9e18-19f089dbf13b,645
Royel Otis,24310898,963285,2244c1f9-773f-4541-a4fe-ee6dc4f2ce60,646
Beach Weather,24929969,1382481,ddb0a21a-af9f-4333-aa31-214bdaafad37,647
Disturbed,173728202,3537799,4bb4e4e4-5f66-4509-98af-62dbb90c45c5,648
Sports,14681427,1045669,b03bbf4e-4c7a-4acc-8d30-71c360d95b4b,649
Motionless in White,60143030,893809,1c5b9bd6-76e8-4fe7-a6df-3bc0b5a452cc,650
